6,8,7,1128.0,1581.0,1486.8423508025876,8.232792640102922,4.390822741388225,Benign
17,2,2,84.0,116.0,4277.068497251984,85.54136994503968,42.77068497251985,Benign
6,3,0,77.0,0.0,94944.51294697904,3699.1368680641194,3699.13686806412,Benign
6,2,0,0.0,0.0,0.0,9090.90909090909,9090.90909090909,Benign
6,62,120,94.0,160734.0,1582.1732397061023,1.7904564480470482,0.6099357130709725,ddos
6,3,1,0.0,0.0,0.0,13.807243970549148,10.355432977911864,Benign
17,1,1,28.0,44.0,322869.9551569507,8968.609865470851,4484.304932735426,Benign
6,9,8,1789.0,1581.0,1673.3152396813057,8.441056105217267,4.4687944086444364,Benign
17,1,3,84.0,416.0,2564102.564102564,20512.82051282051,5128.205128205128,Benign
6,3,5,62.0,1171.0,188.40564208428896,1.2224210354211775,0.4584078882829416,ddos
6,1,1,0.0,0.0,0.0,26315.78947368421,13157.894736842103,ddos
6,3,1,0.0,0.0,0.0,21.0280619486705,15.771046461502872,Benign
17,1,1,49.0,65.0,473029.0456431536,8298.755186721992,4149.377593360996,Benign
6,10,8,1452.0,1727.0,1940.8833430815048,10.989587975925476,6.105326653291932,Benign
6,10,6,380.0,4144.0,43.0753905504457,0.1523444404967133,0.0952152753104458,ddos
6,3,4,161.0,488.0,968656.7164179104,10447.76119402985,4477.611940298509,Benign
6,2,10,54.0,2836.0,410.9977888603387,1.706565213260922,0.284427535543487,ddos
6,8,7,1052.0,1429.0,1001.9894397340304,6.057977265622918,3.2309212083322225,Benign
6,19,29,2598.0,4368.0,63.06039939719472,0.4345247159152091,0.1719993667164369,Benign
6,8,7,1144.0,1581.0,936.9477165982436,5.157510366595837,2.7506721955177795,Benign
6,5,4,373.0,172.0,705.5838220634118,11.65184293315726,6.473246073976256,Benign
6,10,20,62.0,24500.0,42400.0331439067,51.78735421859787,17.26245140619929,ddos
6,10,8,1148.0,1581.0,435.2210401384159,2.870640792411685,1.5948004402287137,Benign
6,2,1,0.0,0.0,0.0,7792.207792207791,5194.805194805194,ddos
17,1,1,45.0,61.0,354515.0501672241,6688.963210702341,3344.4816053511718,Benign
17,1,1,47.0,129.0,14011.623278401405,159.22299180001593,79.61149590000797,Benign
6,3,0,31.0,0.0,10333333.333333334,1000000.0,1000000.0,Benign
6,2,1,0.0,0.0,0.0,3340.7572383073493,2227.1714922049,ddos
6,9,7,1148.0,1581.0,985.6294574992894,5.778699640889935,3.250518548000588,Benign
17,1,1,42.0,58.0,359712.2302158273,7194.244604316547,3597.1223021582728,Benign
17,1,1,28.0,95.0,6539.422616832368,106.332075070445,53.1660375352225,Benign
6,7,12,58.0,11446.0,1806.403593964313,2.9834551708381385,1.0991676945193145,ddos
0,59,0,0.0,0.0,0.0,0.6062776640516199,0.6062776640516199,Benign
6,3,10,54.0,2836.0,198.60565088741333,0.8933818206008213,0.2061650355232664,ddos
6,1,1,0.0,0.0,0.0,26315.78947368421,13157.894736842103,ddos
6,5,4,373.0,172.0,1084.270713549604,17.905387930176943,9.94743773898719,Benign
6,3,1,0.0,0.0,0.0,70.22718494329155,52.67038870746865,Benign
6,3,3,319.0,0.0,4.291675852063808,0.0807211759008866,0.0403605879504433,ddos
6,1,1,0.0,0.0,0.0,181818.18181818185,90909.09090909093,ddos
6,2,6,111.0,3096.0,3211.24205074904,8.010581978793986,2.0026454946984966,ddos
17,1,1,43.0,99.0,10950.875298835506,154.23768026528882,77.11884013264441,Benign
17,1,1,43.0,102.0,108695.65217391304,1499.250374812594,749.625187406297,Benign
6,11,13,1439.0,1718.0,867.9557977632749,6.598333590851631,3.024236229140332,Benign
6,8,7,1132.0,1581.0,1509.3537651505626,8.345118495119218,4.450729864063583,Benign
6,2,5,63.0,1049.0,5203.36159619668,32.75497407677766,9.358564021936472,ddos
6,1,1,0.0,0.0,0.0,13157.894736842103,6578.947368421053,ddos
6,3,7,125.0,4422.0,4957.365782074331,10.902497871287292,3.2707493613861875,ddos
6,3,4,161.0,488.0,877027.027027027,9459.45945945946,4054.054054054054,Benign
6,3,5,179.0,508.0,27.132114202267665,0.3159489281195652,0.1184808480448369,ddos
6,10,8,553.0,5823.0,118444.76231167917,334.37981832029874,185.7665657334993,Benign
6,5,4,373.0,172.0,858.9941415023413,14.185224355084536,7.880680197269187,Benign
17,2,2,70.0,102.0,4779.370901411582,111.14816049794376,55.57408024897188,Benign
17,1,1,39.0,71.0,282776.3496143959,5141.388174807198,2570.694087403599,Benign
6,6,10,56.0,7208.0,746.5255831974193,1.6443294784084126,0.6166235544031547,ddos
6,2,10,54.0,2836.0,244.9135315404137,1.0169419994757662,0.169490333245961,ddos
6,2,1,67.0,0.0,6.251251416561563,0.2799067798460401,0.18660451989736,ddos
6,2,0,0.0,0.0,0.0,47619.04761904762,47619.04761904762,Benign
6,2,1,120.0,0.0,20.883817060547045,0.5220954265136765,0.3480636176757843,ddos
6,8,8,1128.0,1600.0,1131.517789259789,6.636467972198176,3.3182339860990875,Benign
17,0,2,0.0,193.0,581.0207903086936,6.020940832214442,0.0,Benign
6,1,1,0.0,0.0,0.0,285714.2857142857,142857.14285714287,ddos
6,9,11,1333.0,2791.0,1052.4857063304564,5.104198381815987,2.2968892718171943,Benign
6,3,0,31.0,0.0,160621.7616580311,15544.041450777202,15544.041450777202,Benign
6,3,1,0.0,0.0,0.0,23.29386963585858,17.470402226893935,Benign
17,2,2,76.0,191.0,5.340355667687468,0.0800053283548684,0.0400026641774342,Benign
6,10,11,1821.0,1581.0,537.6742601170713,3.318976914302909,1.5804651972870998,Benign
6,2,5,63.0,1049.0,5194.538260670525,32.699431497026694,9.342694713436195,ddos
6,10,7,518.0,3718.0,20275.60656899019,81.37047017772268,47.86498245748393,Benign
6,4,11,54.0,2836.0,170.16894773528682,0.8832298325360908,0.2355279553429576,ddos
6,2,10,54.0,2836.0,401.9819238882697,1.6691290957298393,0.2781881826216399,ddos
6,3,1,0.0,0.0,0.0,13.28409362629188,9.963070219718908,Benign
6,2,10,54.0,2836.0,241.52548499194896,1.00287398612574,0.1671456643542899,ddos
6,10,20,62.0,24500.0,42492.383652836426,51.900151029439485,17.300050343146502,ddos
17,1,1,41.0,105.0,368686.8686868687,5050.505050505051,2525.2525252525256,Benign
0,2,0,0.0,0.0,0.0,152.27653418608193,152.2765341860819,Benign
6,2,1,31.0,0.0,246031.74603174604,23809.52380952381,15873.015873015873,Benign
6,1,1,0.0,0.0,0.0,181818.18181818185,90909.09090909093,ddos
0,3,0,0.0,0.0,0.0,0.0266350055763491,0.0266350055763491,Benign
6,1,1,0.0,0.0,0.0,9900.9900990099,4950.495049504952,ddos
6,2,10,54.0,2836.0,241.2654195943752,1.001794129803634,0.1669656883006056,ddos
6,9,7,1132.0,1581.0,594.3238892134705,3.5050432095154918,1.971586805352464,Benign
6,2,0,0.0,0.0,0.0,0.3328882617274037,0.3328882617274037,Benign
6,3,1,0.0,0.0,0.0,0.7820768324011304,0.5865576243008477,Benign
6,9,9,386.0,508.0,20.988556306615106,0.4225883820123847,0.2112941910061923,ddos
17,1,1,38.0,134.0,679841.8972332015,7905.138339920948,3952.569169960474,Benign
6,1,1,0.0,0.0,0.0,13333.333333333336,6666.666666666668,ddos
6,9,18,96.0,21343.0,78591.30249898274,98.97687240414822,32.992290801382744,ddos
6,3,5,179.0,508.0,26.622793955656967,0.3100179791051757,0.1162567421644409,ddos
6,2,1,0.0,0.0,0.0,4815.409309791333,3210.2728731942216,ddos
6,8,8,212.0,0.0,5.163867919268381,0.3897258806995005,0.1948629403497502,ddos
6,2,1,0.0,0.0,0.0,16759.77653631285,11173.1843575419,ddos
6,5,7,280.0,508.0,37.722613083705376,0.5744560368076961,0.2393566820032067,ddos
6,1,1,0.0,0.0,0.0,285714.2857142857,142857.14285714287,ddos
6,2,1,0.0,0.0,0.0,15384.615384615385,10256.410256410256,ddos
6,2,1,56.0,0.0,3.869885868082087,0.2073153143615403,0.1382102095743602,ddos
6,15,9,1460.0,1731.0,341.64479861586216,2.569562885233686,1.6059768032710535,Benign
6,2,0,0.0,0.0,0.0,0.0231221747737211,0.0231221747737212,Benign
6,2,1,0.0,0.0,0.0,22388.059701492533,14925.373134328356,ddos
6,1,1,0.0,0.0,0.0,46511.62790697674,23255.81395348837,Benign
6,8,8,212.0,0.0,5.143025725972652,0.388152884979068,0.194076442489534,ddos
17,1,1,38.0,119.0,222379.60339943343,2832.8611898017,1416.43059490085,Benign
6,17,18,1113.0,4404.0,46.936875033211855,0.2977688283781792,0.144630573783687,Benign
6,1,1,0.0,0.0,0.0,10362.694300518137,5181.347150259066,ddos
6,2,10,54.0,2836.0,238.9786400230016,0.9922988513065806,0.1653831418844301,ddos
17,1,1,41.0,211.0,445229.6819787986,3533.56890459364,1766.7844522968198,Benign
6,5,4,286.0,170.0,491.0877270069173,9.692520927768102,5.3847338487600585,Benign
6,6,7,1104.0,1991.0,1330.7804134921785,5.589707714183626,2.5798650988539813,Benign
0,59,0,0.0,0.0,0.0,0.5695952085728289,0.5695952085728289,Benign
6,7,10,1644.0,5991.0,753.6500947220211,1.6780683183070542,0.6909693075381987,Benign
6,2,5,58.0,556.0,2918.847483088273,33.27676283651127,9.507646524717504,ddos
6,2,5,63.0,1049.0,5227.234266588947,32.90525167816784,9.401500479476525,ddos
6,1,1,0.0,0.0,0.0,13245.033112582782,6622.516556291392,ddos
17,1,1,37.0,167.0,8611.955420466058,84.43093549476528,42.21546774738264,Benign
6,27,45,8238.0,10149.0,160.16548848444373,0.6271776347897943,0.2351916130461729,Benign
0,5,0,0.0,0.0,0.0,28.16806192466733,28.16806192466733,Benign
6,2,1,0.0,0.0,0.0,5464.48087431694,3642.9872495446266,ddos
6,1,1,0.0,0.0,0.0,9345.794392523365,4672.897196261682,ddos
6,8,10,209.0,8835.0,790.1841031104631,1.5726795506400193,0.698968689173342,ddos
6,1,1,0.0,0.0,0.0,12345.67901234568,6172.83950617284,ddos
6,2,5,60.0,712.0,3652.224924069676,33.11602910425872,9.461722601216778,ddos
6,19,16,2068.0,649.0,23.39007660891444,0.30130757501362,0.163566969293108,Benign
6,2,0,0.0,0.0,0.0,32258.06451612903,32258.06451612904,Benign
6,2,1,0.0,0.0,0.0,5504.587155963302,3669.7247706422017,ddos
6,1,1,0.0,0.0,0.0,0.0202469043166632,0.0101234521583316,ddos
6,10,7,1052.0,1429.0,909.8700547132256,6.234498561114406,3.66735209477318,Benign
6,185,277,1488.0,359333.0,3602.121550071208,4.612204267858296,1.8468783323674995,ddos
6,2,1,62.0,0.0,9.70996187273842,0.4698368648099235,0.313224576539949,ddos
6,9,7,1144.0,1581.0,896.8972948919313,5.266185951659046,2.9622295978082134,Benign
6,5,7,330.0,508.0,40.533184537528456,0.5804274635445602,0.2418447764769001,ddos
6,12,7,1148.0,1581.0,1204.480012428786,8.385899683454355,5.2963576948132784,Benign
6,4,10,54.0,2836.0,157.4822629470991,0.7628898551070544,0.217968530030587,ddos
6,2,5,73.0,1050.0,1258.4169943444072,7.844095245245638,2.241170070070182,ddos
6,4,11,54.0,2836.0,70.30874565134934,0.3649242853876264,0.0973131427700337,ddos
6,3,1,97.0,0.0,14957.594448727832,616.8080185042405,462.6060138781804,Benign
6,1,1,0.0,0.0,0.0,26666.66666666667,13333.333333333336,ddos
6,2,10,54.0,2836.0,400.5443522484052,1.6631599401317858,0.2771933233552977,ddos
6,1,1,0.0,0.0,0.0,0.1924917810821772,0.0962458905410886,ddos
6,10,20,62.0,24500.0,42479.522939841714,51.88444296862029,17.294814322873428,ddos
17,1,1,51.0,67.0,437037.037037037,7407.407407407407,3703.703703703704,Benign
17,1,1,45.0,61.0,77034.88372093023,1453.4883720930231,726.7441860465117,Benign
6,2,5,63.0,1049.0,5220.1671204581735,32.860764247488504,9.388789784996714,ddos
6,2,1,62.0,0.0,3.7410058225135296,0.1810164107667837,0.1206776071778558,ddos
6,529,729,4244.0,982362.0,8595.926651593885,10.96048040221234,4.608977847989132,ddos
6,5,4,373.0,172.0,1020.3546715394062,16.84989365844891,9.361052032471616,Benign
6,8,7,1420.0,776.0,107.60169205130718,0.7349842353231365,0.3919915921723395,Benign
17,1,1,37.0,138.0,79401.08892921961,907.4410163339384,453.7205081669693,Benign
6,2,6,115.0,3426.0,7310.934606260439,16.51722023442065,4.129305058605162,ddos
17,1,1,35.0,67.0,180851.0638297872,3546.099290780141,1773.0496453900707,Benign
6,1,1,0.0,0.0,0.0,54054.05405405405,27027.027027027027,ddos
17,1,1,39.0,95.0,7601.542999773088,113.45586566825504,56.72793283412752,Benign
6,1,1,0.0,0.0,0.0,92.06831468949962,46.03415734474982,Benign
17,1,1,34.0,79.0,97162.51074806535,1719.6904557179707,859.8452278589855,Benign
6,11,20,62.0,24500.0,37834.89861966238,47.75188735483811,16.944218093652232,ddos
6,8,7,1148.0,1581.0,1237.3819012153003,6.801292971135767,3.627356251272409,Benign
6,1,1,0.0,0.0,0.0,333333.33333333326,166666.66666666663,ddos
6,2,5,63.0,1049.0,5173.007322224394,32.56389501400248,9.303970004000709,ddos
17,1,1,41.0,57.0,312101.9108280255,6369.426751592357,3184.713375796179,Benign
6,10,7,211.0,0.0,5.140350197198207,0.4141514376889551,0.2436184927582089,ddos
6,3,5,179.0,508.0,33.68026952451843,0.3922011007221942,0.1470754127708228,ddos
6,2,6,107.0,2755.0,3212.2798432245813,8.97911905862916,2.2447797646572893,ddos
6,8,8,1048.0,1466.0,1073.7110769057304,6.833483385239334,3.416741692619667,Benign
6,10,20,62.0,24500.0,42452.50407898012,51.851442161444645,17.283814053814886,ddos
6,2,0,0.0,0.0,0.0,64516.12903225806,64516.12903225808,Benign
6,2,5,58.0,556.0,2956.471494607088,33.70570107858244,9.63020030816641,ddos
6,2,6,115.0,2937.0,1916.1357844636043,5.022636394400012,1.255659098600003,ddos
6,5,7,313.0,508.0,31.95009154421175,0.4669928118520597,0.1945803382716915,ddos
6,2,0,0.0,0.0,0.0,19230.76923076923,19230.76923076923,Benign
6,18,19,1316.0,3184.0,39.03017068622204,0.3209147367533812,0.1561206827448881,Benign
6,2,1,56.0,0.0,1.2965357052157525,0.0694572699222724,0.0463048466148483,ddos
6,3,1,0.0,0.0,0.0,0.7300309168093269,0.5475231876069951,Benign
6,2,5,58.0,556.0,2610.788424087287,29.764688873959297,8.504196821131227,ddos
6,8,7,1132.0,1581.0,1704.1286017225957,9.422015859137094,5.0250751248731165,Benign
6,2,10,54.0,2836.0,259.48719762895144,1.0774554918849195,0.1795759153141532,ddos
17,2,2,82.0,208.0,3242.8322225701127,44.728720311311896,22.36436015565595,Benign
6,8,8,212.0,0.0,5.158970387290964,0.3893562556446011,0.1946781278223005,ddos
6,3,0,77.0,0.0,86614.17322834645,3374.578177727784,3374.578177727784,Benign
6,2,10,54.0,2836.0,260.07219568155966,1.0798845495428084,0.1799807582571347,ddos
6,2,5,58.0,556.0,2948.46430149248,33.61441386066345,9.604118245903845,ddos
6,1,1,0.0,0.0,0.0,83333.33333333333,41666.66666666666,Benign
17,1,1,45.0,61.0,329192.5465838509,6211.180124223602,3105.590062111801,Benign
6,4,7,125.0,5807.0,12097.185344704523,22.43240707885195,8.157238937764346,ddos
6,1,1,0.0,0.0,0.0,13245.033112582782,6622.516556291392,ddos
6,16,14,442.0,706.0,9.911662737544264,0.259015576765094,0.1381416409413834,Benign
6,2,5,91.0,630.0,559.9852120410025,5.436749631466043,1.5533570375617265,ddos
6,1,1,0.0,0.0,0.0,14925.373134328356,7462.686567164178,ddos
6,1,1,0.0,0.0,0.0,31250.0,15625.0,ddos
17,1,1,34.0,114.0,199192.4629878869,2691.790040376851,1345.8950201884254,Benign
6,10,20,62.0,24500.0,42476.73135655067,51.88103333183454,17.29367777727818,ddos
17,1,1,49.0,110.0,223628.69198312235,2812.939521800281,1406.4697609001405,Benign
6,19,21,1032.0,6364.0,63.84207659319344,0.3452789431757352,0.1640074980084742,Benign
6,1,1,0.0,0.0,0.0,200000.0,100000.0,Benign
6,0,3,0.0,0.0,0.0,71.79609907861672,0.0,ddos
6,38,68,182.0,89006.0,12182.12597958427,14.478465195272152,5.190393183210771,ddos
6,2,1,0.0,0.0,0.0,5025.125628140704,3350.0837520938026,ddos
17,2,2,84.0,210.0,7828.309724145277,106.50761529449356,53.25380764724678,Benign
6,2,0,0.0,0.0,0.0,29411.764705882357,29411.76470588236,Benign
6,1,1,0.0,0.0,0.0,29850.74626865672,14925.373134328356,ddos
6,5,4,286.0,170.0,735.4933612046607,14.516316339565671,8.064620188647595,Benign
6,3,10,54.0,2836.0,71.14596754749313,0.3200337640544674,0.0738539455510309,ddos
6,2,5,60.0,712.0,3622.661342167872,32.84796553779159,9.385133010797595,ddos
6,2,1,46.0,0.0,3.510102341612164,0.2289197179312281,0.1526131452874854,ddos
6,10,6,210.0,0.0,5.138406402043304,0.3914976306318708,0.2446860191449193,ddos
6,1,1,0.0,0.0,0.0,22471.91011235955,11235.955056179777,ddos
6,2,0,0.0,0.0,0.0,0.0362918576676892,0.0362918576676892,Benign
6,2,10,54.0,2836.0,259.471169027151,1.0773889371369594,0.1795648228561598,ddos
6,1,1,0.0,0.0,0.0,30303.030303030297,15151.515151515148,ddos
6,8,9,1148.0,1581.0,742.8233438700471,4.627334864708978,2.1775693480983422,Benign
6,3,0,77.0,0.0,118461.53846153848,4615.384615384615,4615.384615384615,Benign
6,9,9,329.0,508.0,19.484947877764423,0.4190311371562242,0.2095155685781121,ddos
6,2,5,60.0,712.0,3626.677690764656,32.88438320641527,9.395538058975792,ddos
6,2,5,58.0,556.0,2930.284056200366,33.40714722052535,9.544899205864386,ddos
6,2,0,0.0,0.0,0.0,21052.631578947367,21052.631578947367,Benign
6,12,7,1148.0,1581.0,921.9510497708296,6.418860368503395,4.05401707484425,Benign
6,3,1,31.0,0.0,96875.0,12499.999999999998,9375.0,Benign
6,1,1,0.0,0.0,0.0,0.1003961934984027,0.0501980967492013,ddos
17,1,1,51.0,79.0,141150.92290988055,2171.5526601520087,1085.7763300760043,Benign
17,1,3,40.0,376.0,1808695.652173913,17391.304347826088,4347.826086956522,Benign
6,9,7,1148.0,1581.0,1491.8070873136264,8.746395528405285,4.919847484727973,Benign
6,8,7,1148.0,1581.0,1228.0661490698606,6.750088763667242,3.6000473406225293,Benign
6,1,1,0.0,0.0,0.0,29850.74626865672,14925.373134328356,ddos
6,2,10,54.0,2836.0,244.1742681045293,1.0138723935136162,0.1689787322522693,ddos
17,1,1,45.0,61.0,259168.7041564792,4889.975550122249,2444.9877750611245,Benign
17,1,1,25.0,81.0,5287.837972662876,99.77052778609198,49.88526389304599,Benign
6,1,1,0.0,0.0,0.0,11049.723756906076,5524.861878453038,ddos
6,8,8,1617.0,3627.0,541.2450618096906,1.6513960695947845,0.8256980347973922,Benign
6,2,0,0.0,0.0,0.0,33333.333333333336,33333.333333333336,Benign
6,6,13,108.0,2836.0,123.70570178236215,0.7983723960138862,0.2521175987412272,ddos
6,2,0,31.0,0.0,31000000.0,2000000.0,2000000.0,Benign
17,2,2,88.0,396.0,2711.0745153394164,22.405574506937327,11.202787253468664,Benign
6,1,2,0.0,0.0,0.0,78.77116975187081,26.25705658395695,Benign
6,1,1,0.0,0.0,0.0,12345.67901234568,6172.83950617284,ddos
6,2,0,0.0,0.0,,inf,0.0,Benign
6,1,1,0.0,0.0,0.0,11049.723756906076,5524.861878453038,ddos
6,9,9,409.0,508.0,20.8936279880195,0.4101257402228473,0.2050628701114236,ddos
6,14,11,1383.0,1413.0,23.908712022548,0.2137760373976037,0.119714580942658,Benign
6,3,10,54.0,2836.0,116.49897599818762,0.5240438366700481,0.1209331930777034,ddos
6,3,4,161.0,488.0,791463.4146341464,8536.585365853658,3658.536585365853,Benign
6,2,6,115.0,3241.0,2403.17138421526,5.728656458200859,1.4321641145502146,ddos
6,4,4,97.0,231.0,57.47291588838759,1.4017784363021364,0.7008892181510682,Benign
6,3,5,179.0,508.0,27.77184431403221,0.3233984781837812,0.1212744293189179,ddos
6,9,7,512.0,4472.0,16276.890016688383,52.25325848054056,29.392457895304062,Benign
6,3,4,161.0,488.0,738339.0216154722,7963.594994311717,3412.9692832764504,Benign
6,1,1,0.0,0.0,0.0,35714.28571428572,17857.14285714286,ddos
17,1,1,36.0,77.0,8438.503472481518,149.3540437607348,74.6770218803674,Benign
6,1,2,0.0,0.0,0.0,58.98197117747675,19.66065705915892,Benign
17,1,1,30.0,46.0,310204.0816326531,8163.265306122449,4081.632653061225,Benign
6,11,10,927.0,5132.0,193.9264501851311,0.6721332652067591,0.3520698055844929,Benign
6,1,1,0.0,0.0,0.0,333333.33333333326,166666.66666666663,ddos
6,5,4,286.0,170.0,1479.2371548041149,29.195470160607524,16.219705644781953,Benign
6,1,1,0.0,0.0,0.0,51282.05128205128,25641.02564102564,ddos
6,18,15,883.0,1418.0,19.659627175889685,0.2819503245564362,0.1537910861216924,Benign
6,2,0,0.0,0.0,0.0,31250.0,31250.0,Benign
6,22,20,2514.0,6393.0,76.59151439972065,0.3611590439865574,0.1891785468501015,Benign
17,1,1,33.0,89.0,115203.02171860244,1888.5741265344664,944.2870632672332,Benign
6,2,5,63.0,1049.0,3489.6784600224696,21.96740037783929,6.276400107954083,ddos
6,8,7,1052.0,1429.0,1371.5457060281674,8.292295683362559,4.422557697793365,Benign
6,11,11,374.0,7563.0,734.1876995208493,2.0350421304597064,1.0175210652298532,ddos
6,8,7,1148.0,1581.0,998.58098312475,5.488719218347837,2.92731691645218,Benign
6,1,1,0.0,0.0,0.0,333333.33333333326,166666.66666666663,ddos
6,2,0,0.0,0.0,0.0,2000000.0,2000000.0,Benign
17,1,1,45.0,101.0,11647.387315516557,159.55325089748703,79.77662544874352,Benign
6,9,7,1148.0,1581.0,1360.5028426482988,7.976564852463461,4.4868177295106975,Benign
6,2,5,60.0,712.0,3239.736288823329,29.37584717844988,8.393099193842822,ddos
6,5,4,286.0,170.0,739.1570044041437,14.58862508692389,8.104791714957718,Benign
6,20,7,3474.0,0.0,58.76528552908734,0.4567250170654457,0.3383148274558857,ddos
6,1,1,0.0,0.0,0.0,12345.67901234568,6172.83950617284,ddos
6,19,7,3390.0,0.0,45.6194477078199,0.3498836697354918,0.255684220191321,ddos
17,1,1,51.0,67.0,263392.8571428572,4464.285714285715,2232.1428571428573,Benign
6,2,5,63.0,1049.0,5196.990232275552,32.71486657007992,9.347104734308546,ddos
6,8,6,350.0,3122.0,655.2006552006552,2.641938125809093,1.5096789290337675,Benign
6,2,1,0.0,0.0,0.0,12605.04201680672,8403.361344537814,ddos
6,12,15,765.0,10658.0,145.08572867144846,0.3429322134403492,0.1524143170845996,Benign
17,1,1,53.0,69.0,285046.72897196264,4672.897196261682,2336.448598130841,Benign
6,8,7,1148.0,1581.0,1713.9978796420514,9.42102169096034,5.0245449018455135,Benign
6,2,10,54.0,2836.0,238.80433232374463,0.9915750823131264,0.1652625137188544,ddos
17,1,1,32.0,128.0,663900.4149377593,8298.755186721992,4149.377593360996,Benign
17,1,1,43.0,71.0,136200.71684587814,2389.4862604540026,1194.7431302270013,Benign
17,1,3,32.0,232.0,5677.663555421739,86.02520538517786,21.506301346294464,Benign
6,2,10,54.0,2836.0,563.2418250516322,2.338720380837227,0.3897867301395378,ddos
17,1,1,28.0,110.0,9787.928221859704,141.8540322008653,70.92701610043265,Benign
6,2,1,0.0,0.0,0.0,14084.50704225352,9389.671361502347,ddos
6,2,10,54.0,2836.0,259.6567140577606,1.078159366329802,0.1796932277216336,ddos
6,2,10,54.0,2836.0,575.6731292117262,2.390338252782254,0.3983897087970424,ddos
6,15,13,897.0,5672.0,56.33933953518338,0.2401433257703051,0.128648210234092,Benign
6,1,1,0.0,0.0,0.0,54054.05405405405,27027.027027027027,Benign
17,2,2,88.0,145.0,172.07509268422373,2.954078844364356,1.477039422182178,Benign
6,8,7,1148.0,1581.0,1610.7117941405268,8.853307772850092,4.721764145520049,Benign
6,7,8,2692.0,823.0,700.347503863866,2.9886806708273084,1.394717646386077,ddos
6,3,10,54.0,2836.0,186.90992810564592,0.8407713028973691,0.1940241468224698,ddos
6,3,6,118.0,4007.0,8543.078863490919,18.63944479307109,6.213148264357033,ddos
6,2,1,0.0,0.0,0.0,21739.130434782608,14492.753623188406,ddos
6,2,0,0.0,0.0,0.0,55555.55555555556,55555.55555555556,Benign
6,6,4,599.0,137.0,142.6480162138077,1.9381523942093437,1.162891436525606,Benign
6,1,1,0.0,0.0,0.0,14184.397163120566,7092.198581560283,ddos
17,1,1,29.0,61.0,307167.23549488053,6825.938566552901,3412.9692832764504,Benign
6,1,1,0.0,0.0,0.0,18691.58878504673,9345.794392523365,ddos
6,0,3,0.0,0.0,0.0,72.78196948009413,0.0,ddos
6,1,1,0.0,0.0,0.0,333333.33333333326,166666.66666666663,ddos
6,5,7,276.0,508.0,30.703306624720103,0.4699485707865322,0.1958119044943884,ddos
6,1,1,0.0,0.0,0.0,285714.2857142857,142857.14285714287,ddos
6,1,1,0.0,0.0,0.0,333333.33333333326,166666.66666666663,ddos
